,index,kouwei,huanjing,fuwu,comment,date
14107,3951,4.0,4,4.0,"
                        一叶一世界藏茶素食火锅从第一家店开张以来，越来越得到大家的喜爱好评，店已一家接到一家的开，恰建设店开业做活动，又恰逢国庆，正好带爸妈去吃素食“一叶一世界，一锅一人生”，素食养生，一叶一世界藏茶素食火锅可以让你在吃油腻后在这儿来吃吃素，养养身环境相当好，隔断式，独立的卡座，还可以放下帘子，私密聚会。店内呈现出藏式风格，佛教元素很浓。每个卡座里面都有佛教书籍可以翻阅，墙上还有很幽默的美食段子，不能外带酒精类饮料入店，不能外带荤食。卡座座椅很舒服，就餐环境一流锅底简单最好，点的原汤锅底，8元，价格很便宜。蘸碟自助的，藏式的蘸酱口感好好，个人再加了花生米粒、香菜、花椒、辣椒油、芝麻酱、香油，闻到都要流口水青稞扎萨  7元一个  号称“爱情扎萨”，青稞饼，里面有生菜和两片素火腿，分辣和微辣、特辣，热的入口，口感只香，素火腿可以以假乱真，入口还以为肉肉。真的好赞，我居然吃了两个鲜花饼  6元  很厚实，馅很足，，玫瑰花瓣，入口醇香，超喜欢素丸子  18元  口感出是菇类做的，入口像吃瘦肉，但必须蘸蘸碟，单吃无味燕麦抄手  这个安逸，口感好，有嚼劲，里面的馅也是菇类做的豆茶  很好喝，不甜，入口香其它蔬菜很新鲜，，点的都是自己喜欢吃的。最关键的是绝不浪费，做到每样都空盘服务很好，总的都很满意，环境好，味道也好，偶尔吃吃素食，很养生健康
                ",
14108,3952,,4,,,
14109,3953,,4,,,
14110,3954,,4,,,
14111,3955,,4,,,
14112,3956,,4,,,
14113,3957,,4,,,
14114,3958,4.0,4,4.0,"
                        不错哦，适合吃素，健康美味，环境巴适
                ",15-10-10
14115,3959,,4,,,
14116,3960,,4,,,
14117,3961,,4,,,
14118,3962,,4,,,
14119,3963,4.0,4,4.0,"
                        依然那没好 南门 北门店都吃过了 这次在东门店 品质还是那么的好 不错
                ",15-10-10
14120,3964,4.0,4,4.0,"
                        很喜欢，蔬菜品种能这么多太出乎意料了
                ",15-10-10
14121,3965,1.0,2,3.0,"
                        29.9的代金券一定不能错过，提前一天打电话都还是要排号，十二点半到，正好有个预订的包间人来不到，就拼桌提前进了，听了之前点评的建议要的最便宜的清汤锅，仿肉，菌，素菜点了一堆，目前有印象的来说，丸子味道有点像卤过的鸡丝，口感便韧，不推荐，素鸡就是那种很多孔的油豆腐，感觉跟鸡扯不上联系捏，虾仁、东坡肉还有点肉的感觉，这种清汤锅还是素菜跟菌类主打，后头又加了一轮，点了豆茶所以没喝锅里的汤，鲜花饼因为是现做的所以很酥，味道没我想象中甜倒是很天然，四个人算到点了刚好400的菜吃得很撑还是光盘了，团购性价比杠杠的，不过对于重口味的我来说还是尝一盘这鲜就算了愿了
                ",15-10-10
14122,3966,,2,,,
14123,3967,,2,,,
14124,3968,,2,,,
14125,3969,,2,,,
14126,3970,3.0,4,3.0,"
                        最近在吃货圈很火的一家素食火锅，继环球中心和红牌楼、龙湖店后，在建设路的钻石广场又新开一家，正好遇上新开业超级优惠午市团购，果断带家里的老年人来吃。地点还是比较好找，靠近建设路的伊藤，新开的钻石广场四楼，商场刚装修完有点气味。店面装修很有佛家禅风，以深红雅致的木质结构为主，就餐区分为若干小包间，每个包间有紫红色的纱缦，墙上贴挂着苍劲有力的书法，我们包间的是个大大的“爱”字，安静中透着浓浓的暖意。点菜是用IPAD自助，我们六个人开始点了三十个菜，服务员提醒菜点多了，提议17-18个菜就够了，大家担心不够吃，减掉了十个菜坚持留下二十个菜，吃到最后才发觉根本吃不完，后悔没听服务员的建议。锅底有四五种选择，我们每种都点了一份，我面前的是花草锅，藏茶的底加上各种花草，配上绿叶形的碗碟，一种超脱世俗的禅意，蘸碟可以去自助台自行调配。海带结～青绿的嫩海带，下锅涮半分钟就可以吃，清新脆口。东坡肉～仿荤菜的逼真外观，由豆类制作而成，肥瘦相连的造型很带感。素丸子～用菌类制成的，第一口吃着还真有一丝丝肉的味道。青稞扎萨～青稞做的小烤饼，中间切开放入蔬菜和仿午餐肉，口感不错比较特别。次第花开～是现做的鲜花饼，酥脆的外皮加上淡淡的玫瑰花香，微甜的口味很不错。最后因为菜点多了没有吃到空盘，没有得到惜福卡略有遗憾，总结一下这家是以养生为主打的，口味偏清淡，特别是吃到后面，藏茶的味道浸入食材中，有些微苦的味道。
                ",
14127,3971,,4,,,
14128,3972,,4,,,
14129,3973,,4,,,
14130,3974,,4,,,
14131,3975,,4,,,
14132,3976,,4,,,
14133,3977,3.0,3,4.0,"
                        一叶一世界，这个富有禅意的名字让人浮躁的心瞬间安宁下来。据说各大分店都很火爆，很晚还排队，看到钻石广场有新店团购，就抢购了几张，准备国庆节最后两天清清肠胃！  钻石广场很多店都还在装修，很大的味道，这家店在四楼，到了之后真的出乎意料，人爆满，再来晚一点就要排队了。环境很清雅，服务员也都热情，棉麻的衣服，给人感觉很舒服。  可以先点锅底和小吃，再点菜，节约时间。选了清汤锅底，酸辣和菌汤，觉得都差不多的，汤锅里面一个藏茶包，加汤可以直接加喝的茶水，还是比较有特色的。  菜品都是素菜。冰草一般都是凉拌，这次用来烫起吃，反正我都是直接蘸料吃的，好吃。素丸子香菇做的，口感还行。有个叫攀枝花的菜，名字很新颖，但是不好吃。其他菌类和素菜都一般没什么特别。 小吃点了青稞扎撒和次第花开。热热的鲜花饼一人一个，多了会腻。扎撒味道不错，饼很脆弱里面夹的生菜和豆腐，我们吃了又加了两个，老人也很喜欢。  餐厅支持光盘，全部吃完可以送一张惜福卡，5张可以兑换套餐，这个活动还是应该点个赞！总体来说就餐方式新颖，适合带老人来，在崇尚健康饮食的今天，餐厅火爆正常的，还会再来！
                ",
14134,3978,,3,,,
14135,3979,,3,,,
14136,3980,,3,,,
14137,3981,,3,,,
14138,3982,,3,,,
14139,3983,,3,,,
14140,3984,3.0,3,3.0,"
                        挺不错的，环境氛围好，菜也够新鲜，服务态度也很不错，然而最重要的是找朋友砍价，在爱抢购上抢了个双人套餐只花了30元，可惜最后还剩了点菜都吃不完，那天不在状态，过俩天在抢个双人套餐去试试
                ",15-10-10
14141,3985,4.0,4,4.0,"
                        新开的店，就在公司楼下。中午和同事一起使用了午市代金券技能，好便宜的么么哒。锅底清淡，不过味碟够劲，可以根据自己的喜好选择劲爆程度。有不少6人位、8人位的隔间，适合聚餐。
                ",15-10-10
14142,3986,,4,,,
14143,3987,3.0,4,4.0,"
                        首先环境超级好呀~服务也很好~我还好前一天预定了~我们大概5点半到的~已经在排号了~扎饼，鲜花饼超好吃~鲜花饼淡淡的~也不甜~豆茶也很好喝~很滑~还有必须要说的就是服务了~服务真心好呀~各种的贴心~光盘还有惜福卡~下次可以用呢~
                ",15-10-10
14144,3988,,4,,,
14145,3989,,4,,,
14146,3990,,4,,,
14147,3991,,4,,,
14148,3992,2.0,4,4.0,"
                        首先，团的券，34.9代金100，比环球中心的便宜多了，推荐，两个人吃了200还很撑，团下来一个人平均才30多，尝个新鲜也不错。人气⭐️⭐️⭐️⭐️⭐️看见到处都在推广一叶一世界，一直都很想去吃，去的时候七点钟，人也是超级多，里面都坐满了，人气真是爆棚，可能还有就是大家图新鲜，反正我就是。环境⭐️⭐️⭐️⭐️⭐️首先不得不说环境布置得挺不错，藏元素，感觉很清丽脱俗。很棒。虽然地方不是很大，但是还是很会设计，桌数还是有许多。如果一起去吃人多还比较好，两三个人容易被拼桌，里面只有一个两个人的位置，而且感觉也不怎么样。但是可能因为个人原因不喜欢拼桌。服务⭐️⭐️⭐️⭐️⭐️只要叫了服务员，还是很快就回来，服务员还是挺多，态度也不错。味道⭐️⭐️⭐️并没有想象中的那么好，也觉得没有点评里面说的那么好。#汤锅#首先，汤锅点的是菌汤锅，28元，里面的确很多菌子，汤就是喝的那个茶，单喝那个茶还不错，但是变成汤煮菜就觉得不怎么样。#菜品#    [素虾仁]  个人觉得不好吃，不推荐。    [非洲冰草]    毕竟没有吃过，还是会尝试，但是不会再去吃了。   [素肉丸子]  是我点的几个假荤菜里面最好吃的了，但是并无惊艳。   [菌饭]名字记不清了，反正也只有一种饭，完全是不推荐啊！一个饭20多，而且真的只有一点，重点是只有一点点的菜，而且还不如自己整的好吃，反正就是不推荐。个人意见。#饮品#豆茶，可以尝个鲜，还不错，上面一层泡泡。反正个人觉得尝个新鲜，不值得再去回吃。
                ",
14149,3993,,4,,,
14150,3994,,4,,,
14151,3995,,4,,,
14152,3996,,4,,,
14153,3997,,4,,,
14154,3998,,4,,,
14155,3999,4.0,4,4.0,"
                        第一次来建设路新店吃啦，其他门店倒是吃过好几次了，也算是老顾客了。所有门店的水准基本也都差不多，挺稳定的，服务也是一如既往的好，素菜馆子比较信佛，服务员说话都是轻言细语的。菜品呢每个门店也几乎是差不多的。这次新尝试了福袋、紫薯片，感觉还好，本来也一直对煮菜觉得还行。最爱的还依旧是青稞扎撒，每次必点啊怎么都吃不腻！非洲冰草也是口感独特，还蛮喜欢。其他素菜呢就普普通通，仿荤也是基本款，那个什么猴头菇倒是不错。总的来说素菜的话是个不错的选择
                ",15-10-09
14156,4000,4.0,4,4.0,"
                        很喜欢，清淡健康！服务到位，非常舒服！
                ",15-10-09
14157,4001,2.0,4,4.0,"
                        口味完完全全靠沾碟，最后弄的有点黑暗料理的感觉，菜品很新鲜，扎萨很好吃，豆茶也不错的，服务也还行.
                ",15-10-09
14158,4002,3.0,3,3.0,"
                        这次带妈妈一起去的，虽然预订了位置还是等了一会儿的，味道一如既往的不错。
                ",15-10-09
14159,4003,4.0,4,4.0,"
                        味道太棒了  价格也不错  还会光顾
                ",15-10-08
14160,4004,4.0,4,4.0,"
                        味道不错，环境还可以，还有店员帮着抱娃娃，服务很好。
                ",15-10-08
14161,4005,3.0,3,3.0,"
                        服务好 味道我还是喜欢火锅 环境好
                ",15-10-08
14162,4006,2.0,4,3.0,"
                        啊啊啊团的午餐代金券。四个人三张券，性价比高。就餐环境暴好大爱。 点了2个菌汤锅，2个原汤锅。  菜品：秋葵和冰草点赞，天麻片也喜欢，茼蒿不错，还有很多菌类然而自己不认识2333   哦哦做装饰的生菜烫来格外好吃啊啊啊， 没注意看有没有生菜单卖的，如果有，下次去一定点一份。青稞扎萨美味。  次第花开一般。   值得去第二次。
                ",15-10-08
14163,4007,,4,,,
14164,4008,,4,,,
14165,4009,,4,,,
